ArtistID,Name
47627,James E. Lewis Jr.
47628,Samella Sanders Lewis
47629,William McBride
47630,Hayward Louis Oubré Jr.
47631,Georgette Seabrooke Powell
47632,Albert A. Smith
47633,Diane Itter
47634,Harold O'Connor
47635,Adela Akers
47636,Jay Kelly
47637,Herman Rosse
47638,Richard R. Beatty
47639,Hilda Rue Wilkinson Brown
47640,Fred Carlo
47641,Carl G. Hill
47642,Eddie Jack Jordan
47643,Ronald Joseph
47644,Clarence Lawson
47645,David Ross
47646,Clarence Williams
47647,Vincent D. Smith
47648,Kispester–Granit Pottery
47649,A.H. Heisey & Co.
47650,Peter Doig
47651,Bill Woodrow
47652,Terry Frost
47653,Tommi Parzinger
47654,Dorothy Feibleman
47655,Stokely Webster
47656,Leon Bonhomme
47657,"International Silver Company, Meriden, Connecticut"
47658,Steve Zanichkovsky
47659,Akinori Mitsuse
47660,"Olympus Optical Co., Ltd."
47661,Dana Zámecniková
47662,Venini
47663,Scott Fraser
47664,Pierre Jeanneret
47665,Embru
47666,Theodor Muller
47667,Oy. Huonekalu-Ja Rakennustyötehdas AB
47668,Poul Henningsen
47669,Louis Poulsen
47670,Matsushita Electric Industrial Co. Ltd.
47671,Leif Neandross
47672,Ishimaru Co. Ltd.
47673,Saison Happily Married Fabrics
47674,Prescott Chaplin
47675,Poul Kjaerholm
47676,Mira-X
47677,Rachel Whiteread
47678,Rural Studio
47679,Steven Durden
47680,Thomas Tretheway
47681,Ruard Veltman
47682,Tremain Smith
47683,Peterson Studios
47684,Pele de Lappe
47685,Gaston de Latenay
47686,Omar Kiam with Henriette Reiss
47687,Serge Chermayeff
47688,L. Anton Maix Fabrics NYC
47689,Gebhardt Knorr
47690,Sigmund von Weech
47691,Handweberei Sigmund von Weech
47692,EKCO Products International Company
47693,Marion Weeber
47694,XO
47695,Marco Ferreri
47696,Michal Fronek
47697,Jan Nemecek
47698,Olgoj Chorchoj
47699,Tunnel s.r.o.
47700,Frans van Nieuwenborg
47701,Martijn Wegman
47702,Ingo Maurer GmbH
47703,Ross Lovegrove
47704,Edra S.p.A.
47705,Grete Jalk
47706,Darryl Pottorf
47707,Marcel Wanders
47708,Cappellini S.p.A.
47709,Centro Studio Alessi S.p.A.
47710,Leonardo Drew
47711,Mari-Louise Van Esselstyn
47712,Lars Nyberg
47713,Cassina USA
47714,P. Fiebiger Iron Works
47715,International Nickel Company
47716,Julian Hatton
47717,Reiko Sudo
47718,Nuno Corporation
47719,Bill Viola
47720,Jacques Le Chevallier
47721,Trevor Baylis
47722,"Freeplay Energy USA, Inc."
47723,Sir James Dyson
47724,Dyson Ltd.
47725,Riccardo Blumer
47726,Jimmy Wright
47727,Werner Aisslinger
47728,Zanotta S.p.A.
47729,Gary Hume
47730,Marc Quinn
47731,Alan Saret
47732,Thomas Eriksson
47733,Harry Craddock
47734,Gilbert Rumbold
47735,Dieter Rams
47736,Braun AG
47737,Johannes Hansen Snedkermester Møbler og Inventar
47738,Arnold J. Kemp
47739,Lino Tagliapietra
47740,Peter Shire
47741,Ralph Fasanella
47742,Leon Steinmetz
47743,Pavel Opocenský
47744,Robert Willson
47745,Anne Peretz
47746,W. H. Gispen
47747,Ferne Jacobs
47748,Marion Dorn
47749,David Shaner
47750,Piet Stockmans
47751,Linda MacNeil
47752,Greta von Nessen
47753,Nessen Lamps
47754,Georges Fouquet
47755,Till Freiwald
47756,Valerie Pragnell
47757,Desfossé & Karth
47758,Sophie Taeuber-Arp
47759,Fance Franck
47760,Nellie Mae Rowe
47761,Ron Gilad
47762,Petah Coyne
47763,Rick Dillingham
47764,Emile Gaudissard
47765,Massimo Micheluzzi
47766,Paul Schwieder
47767,Librarie Rouard et Cie.
47768,Tony Marsh
47769,Anita Huffington
47770,William Sawaya
47771,Mark Hadjipateras
47772,Jim Torok
47773,David Novros
47774,Daum
47775,Studio 65
47776,Wassili Luckhardt
47777,Hans Luckhardt
47778,Desta Stahlmöbel
47779,Karel Nel
47780,Charles Camoin
47781,Manolo Millares
47782,Paula Rego
47783,Eleanore Mikus
47784,Manuel Rivera
47785,Georges Bastard
47786,Gerry Eskin
47787,Enrique Martinez Celaya
47788,DeLoss McGraw
47789,Andy Goldsworthy
47790,Michel Dubost
47791,Soieries F. Ducharne
47792,Per Inge Bjørlo
47793,William Crutchfield
47794,Terence La Noue
47795,Sam Posey
47796,Richard Smith
47797,T.L. Solien
47798,Steven Sorman
47799,Robert Zakanitch
47800,Francis Gira
47801,Sukhrob Kurbanov
47802,Tadanori Yokoo
47803,Arthur Segal
47804,Sergeï Danilovich Dumenko
47805,Diego Giacometti
47806,Pierre Matisse
47807,Mary Roehm
47808,Dominic Di Mare
47809,Don Eddy
47810,David Ivie
47811,Hanna Nagel
47812,Gabriel Guévrékian
47813,Bonnie Seeman
47814,Kyohei Fujita
47815,Joël Degen
47816,Jean Despres
47817,Monika Mulder
47818,IKEA
47819,Santiago Calatrava
47820,Nancy Lawton
47821,Keystone Camera Company
47822,Andreas Slominski
47823,Axel Russmeyer
47824,Rozenburg
47825,Sidney Geist
47826,Barbara Hepworth
47827,Lluís Masriera i Rosés
47828,Tip Toland
47829,Lynn Chadwick
47830,Manierre Dawson
47831,Costa Achillopoulo
47832,Sigfrid Wagner
47833,Waldemar Andersen
47834,Tvermoes & Abrahamsen
47835,Jean Tinguely
47836,Jon Eric Riis
47837,Albert Murray
47838,César
47839,Pat Flynn
47840,Ludwig Meidner
47841,Zaha Hadid
47842,Established & Sons
47843,Ben Kutcher
47844,Joseph Beuys
47845,Do-Ho Suh
47846,Punxsutawney Tile and Glass Company
47847,Marcel Kammerer
47848,Otto Schönthal
47849,Giampaolo Babetto
47850,Lola Brooks
47851,Gijs Bakker
47852,Melanie Bilenker
47853,Iris Eichenberg
47854,Anton Cepka
47855,Václav Cigler
47856,Georg Dobler
47857,Eva Eisler
47858,Peter Chang
47859,Thomas Gentille
47860,Karl Fritsch
47861,Lisa Gralnick
47862,Myra Mimlitsch-Gray
47863,Mary Lee Hu
47864,Richard Mawdsley
47865,Hermann Jünger
47866,Daniel Jocz
47867,Emmy Van Leersum
47868,Otto Künzli
47869,Sabine Klarner
47870,Keith Lewis
47871,Stanley Lechtzin
47872,Bruce Metcalf
47873,Bruno Martinazzi
47874,Eugene Pijanowski
47875,Hiroko Pijanowski
47876,Joan Parcher
47877,Earl Pardon
47878,Gerd Rothmann
47879,Kiff Slemmons
47880,Peter Skubic
47881,Bettina Speckner
47882,Lisa Spiros
47883,Rachelle Thiewes
47884,David Watkins
47885,Vera Siemund
47886,Joyce J. Scott
47887,"Walter Sherf & Co., Nürnberg"
47888,Nina Katchadourian
47889,Gazbia Sirry
47890,Roxy Paine
47891,Mary Rogers
47892,Angela Verdon
47893,Curtis Benzle
47894,Susan Boutz
47895,Robert Fournier
47896,Sheila Fournier
47897,Glynn Hugo
47898,Geoffrey Swindell
47899,Colin Pearson
47900,Jack Earl
47901,John W. Cataldo
47902,Lluís Bracons i Sunyer
47903,George Logan
47904,Doris Tillett
47905,Robert Smullyan Sloan
47906,Shreve Lamb & Harmon Architects
47907,Kehinde Wiley
47908,Judit Reigl
47909,Diana Hobson
47910,Raqib Shaw
47911,Philip Orenstein
47912,"Mass Art, Inc., New York, NY"
47913,Ray Komai
47914,"JG Furniture Co., Inc, New York, NY"
47915,Angela Conner
47916,Pablo Bronstein
47917,Joseph Mellor Hanson
47918,Cecily Brown
47919,Sandow Birk
47920,Georgia Marsh
47921,Richard Segalman
47922,Pamela Nelson
47923,Josef Frank
47924,"Svenskt Tenn, Stockholm"
47925,Ella Bergmann-Michel
47926,Jonathan Wahl
47927,Douglas Donaldson
47928,Art Smith
47929,Pia Stadtbäumer
47930,Peter Sacks
47931,Roland Flexner
47932,Ward Bennett
47933,Brickel / Eppinger
47934,Petterson Studio
47935,WertelOberfell
47936,Matthias Bär
47937,.MGX by Materialise
47938,Monir Shahroudy Farmanfarmaian
47939,Karl Klaus
47940,"Serapis-Wahliss (Turn-Teplitz, Bohemia, Austria)"
47941,"Plateelbakkerij Ram, Arnhem, The Netherlands"
47942,Julius Shulman
47943,Olafur Eliasson
47944,Joris Laarman
47945,Aleksandra Stoyanov
47946,"Zumtobel Lighting, Inc."
47947,Julie Mehretu
47948,Maria Pergay
47949,Jeanne Rij-Rousseau
47950,Algernon Newton RA
47951,Lucien Rollin
47952,Silence = Death Project
47953,"Societe Van de Velde & Company, Belgium"
47954,Huma Bhabha
47955,Dror Benshetrit
47956,Robert Irwin
47957,Vered Kaminski
47958,Jenny Saville
47959,Joseph Kosuth
47960,Paul Sietsema
47961,Alice Maher
47962,Tara Donovan
47963,Benjamin Lord
47964,Amy Bennett
47965,Stephen Talasnik
47966,Frodo Mikkelsen
47967,Karin Ludlow
47968,Michael Geersten
47969,Hiroshi Suzuki
47970,Claudette Schreuders
47971,Ayala Serfaty
47972,Campana Brothers
47973,Kalup Linzy
47974,Larry Bell
47975,Auguste Labouret
47976,Ali Kazim
47977,Imran Qureshi
47978,Rashid Rana
47979,Anwar Jalal Shemza
47980,Mohammad Zeeshan
47981,"Touchstone Publishers, New York"
47982,Jenny Holzer
47983,Donald Moffett
47984,Zarina
47985,Chantal Joffe
47986,Luke Jerram
47987,Georges Serre
47988,Jean Mayodon
47989,Doulton
47990,M. V. Marshall
47991,Ruskin Pottery
47992,Frédéric Kiefer
47993,Zsolnay Factory
47994,Amphora Factory
47995,Charles Catteau
47996,Tullio D'Albisola
47997,Henri-Léon Charles Robalbhen
47998,Eugène Lion
47999,Nate Lowman
48000,Charles Atlas
48001,Thornton Dial
48002,Jamie Bennett
48003,Helen Britton
48004,Ted Noten
48005,Attai Chen
48006,Manfred Bischoff
48007,Alexander Blank
48008,Deganit Schocken
48009,Dorothea Pruhl
48010,Eunmi Chun
48011,Max Snischek
48012,Lotti Hahn
48013,K.P.M. Porcelain Manufactory
48014,Bretby Art Pottery
48015,Callum Innes
48016,Cornelia Parker
48017,Maya Lin
48018,Robert Beck
48019,Richard M. Ferris
48020,Lepuye
48021,Christian Gottlob Hubert Ansbach
48022,Johann Heinrich Grenser
48023,Harry Bernard
48024,Hénocq (the younger)
48025,Antonius Vinaccia
48026,Vincentius Vinaccia
48027,Sixtus Rauchwolff
48028,Plisbel
48029,Charles Haward
48030,Thomas Hitchcock
48031,Joseph Bechonnet
48032,Simpson
48033,Jean Charles
48034,Charles Albrecht
48035,Chi
48036,"Shop of Refined Tones, Guangzhou (Canton)"
48037,"Elevated Tone Workshop, Guangzhou (Canton)"
48038,"Chin Shing (Golden Voice) Store, Canton"
48039,"Golden Tone (or Voice) Workshop, Canton"
48040,Golden Tone Workshop
48041,K'ai -Sheng Shop
48042,Jiu-cheng
48043,Ainu
48044,"Nambuya Keikichi, Tokyo, Asakuja, Kamejima-cho"
48045,"Shigemoto, Isohachi"
48046,"Tōshichi, Asano 浅野藤七"
48047,Tomayit Kalcic
48048,Benedito Qualzatta
48049,Johann Tobias Uhlmann
48050,F. Seaman
48051,Martin Metzler
48052,Alexander Robert
48053,Valentine Metzler
48054,Wenzel Stowasser's Sons
48055,Antonio Gragnani
48056,Jérome Thibouville-Lamy
48057,George Goulding  Co.
48058,Martin (Jean François frères or fils?)
48059,Hāj Tāher
48060,Bakutu
48061,Mayumba people
48062,Sarakole People
48063,Ashanti (Asante)
48064,Bateke people
48065,Fang people
48066,Senegambia - Mandinka
48067,Soga people
48068,Taga
48069,Zulu people
48070,Mbala people?
48071,Baganda
48072,Fang people?
48073,Mpongwe people
48074,Northern Alaskan Eskimo; Family: Eskimavan
48075,Shonshone / Shoshonean
48076,Tarahumara Indians
48077,Chappo Geronimo
48078,"William Esperance Boucher, Jr."
48079,Moqin Indians
48080,Moki people
48081,Nootka
48082,Salish Indians
48083,Ch. Weiss
48084,Eskimauan family?
48085,Hopi Tribe; Shoshonean family
48086,Sioux or Dakota tribe
48087,Zuni tribe
48088,Gautrot aîné
48089,Sioux
48090,Algamurra
48091,Karl Schamal
48092,Robert MacKinnon
48093,P. Gaillard
48094,H. Boulanger et Cie
48095,Jeanneret workshop
48096,John Meacham
48097,Jean-Jacques Baumann
48098,C.H. Felix
48099,"Johannes Scherer, Jr."
48100,"Friedrich Hammig, Jr."
48101,Grassi
48102,Andrea Fornari
48103,A. Breuil or Brelet
48104,H. C. Tölcke (Heinrich Carl)
48105,Jacob Denner
48106,Camus
48107,Louis Auguste Giboreau
48108,Boisselot aîné
48109,John Simpson
48110,Johann Benedikt Gahn
48111,I
48112,Thomas Coenraet Boekhout
48113,Alexander Liddle
48114,C.F. Starck
48115,Thomas Prowse
48116,Clementi & Co.
48117,Ganda
48118,Franz Schölnast (Schöllnast)
48119,Charles Plumerel
48120,Nicolaus Langer
48121,Jean Ouvrard
48122,School of Tielke
48123,Felix Savart
48124,W. Harloff
48125,T. Maurouoff
48126,Gennaro Fabricatore
48127,Charles Napoleon Prichard
48128,August Fleurot
48129,Amant Constant (Amé) Lambert
48130,Andreas Giller
48131,Giovanni Antonio Berera
48132,Edward Light
48133,Christian Claus
48134,Preston
48135,Guillaume Joseph Lekeu
48136,"""Father John"" of Aspam."
48137,Gennaro
48138,Giovanni Battista
48139,J. F. Salomon
48140,Joseph-Louis Germain
48141,Pfeiffer & Brimmeyr
48142,A. Shattinger
48143,Louis Joseph Domeny
48144,John Egan
48145,John Richards
48146,Leopoldo Franciolini
48147,Gautrot
48148,Forveille
48149,Andreas Naeplaesnigg
48150,Michael Saurle
48151,C. Devaster
48152,Carl Benjamin Flemming
48153,Joh. Gottlieb Shoengarth
48154,Courtois père
48155,Alphonse (Antoine) Sax
48156,Adolphe (Antoine Joseph) Sax
48157,Tabard
48158,Jacob Schmidt
48159,Maurice Baduel
48160,Joseph Greenhill
48161,Charles Wheatstone
48162,William Maurice Cahusac
48163,Raoux Family
48164,John Köhler
48165,Lorenz Hauslaib
48166,Steffan Cuntz
48167,"Paris, Lecrosnier & Tremblai"
48168,Abraham Prescott
48169,Lodewijck Grouwels
48170,John Tallman
48171,Bouton
48172,Marix
48173,J. B. Cramer & Co.
48174,F.S.C.
48175,Johann Christoph Jesse
48176,Anton Vatter
48177,Ignaz Bruder
48178,Louis Bellot
48179,Bartolomeo Cristofori
48180,Girolamo Zenti
48181,Giovanni Paolo Leoni
48182,Pasquino Querci
48183,Kodenji Hayashi
48184,Kamba people (in pencil)
48185,Susu people ?
48186,Aztec
48187,Mochica
48188,Georg Phillip Althenn
48189,José Ramis
48190,E. S. Sulz
48191,Louis Jules Jaulin
48192,Nicolas Bertrand
48193,Jean Villiaume
48194,Cabroly
48195,Ngala
48196,Association Générale des Ouvriers
48197,Charles Mathieu
48198,North American Indian
48199,Kasuke Satake
48200,John Center
48201,Levien
48202,Aloysius Casparo/ Cesena
48203,Emilius N. Scherr
48204,Caleb Packard
48205,"Tōshichi,  Asano  浅野藤七"
48206,"Tōshichi, Asano  浅野藤七"
48207,Mizutani Kakumu (professional name: Fujiwara Mitsukazu or Kowa)
48208,Maori
48209,Johannes Harlees
48210,W. Schmidt
48211,Denis Noblet
48212,Paolo Maino
48213,Catterini Catterino
48214,Thomas Key
48215,David James Blaikley
48216,D. Christen
48217,Galander
48218,Abraham Kirkman
48219,Jacob Kirkman
48220,Friedrich Gessner
48221,J. van den Eynde
48222,Thomas Chapman
48223,Nicolas N. Fedorov
48224,N. N. Federov
48225,Johann Poerschman
48226,George Hicks
48227,Gautrot-Marquet
48228,Henry Pourcelle
48229,Joseph Raoux
48230,Michele Todini
48231,Basilio Onofri
48232,Jacob Reiff
48233,Coatlinchan
48234,Francis W. Galpin
48235,Engel A. Godsen
48236,A.O. Elkid
48237,F.H. Smith
48238,J.C. Denner
48239,Max Stiegler
48240,Johann Joseph Stadlmann
48241,Thomas Western
48242,"Hermanos, Sentchordi"
48243,Toro/Nyoro
48244,Caspar Katholnik (Katholnig)
48245,Apache
48246,Hopi Indians
48247,Frederick Pace
48248,Wigley & McGregor
48249,"C. A. Zoebisch & Sons, New York"
48250,Heinrich Fiehn
48251,Makah (Kwih-dich-chuh-ahtx)
48252,possibly Eduard Sachs or C. W. Moritz
48253,Sea Dayaks (Iban)
48254,John Augustus Köhler
48255,Probably Nootka
48256,Athabascan Family
48257,Ojibway
48258,Buhner & Keller
48259,Gregori Ferdinand Wenger
48260,Chippewa Tribe
48261,Papago Indians
48262,Thunder Elk
48263,Linea Vieja
48264,Atoradis People
48265,"Boehm & Mendler, German"
48266,Antonio Stradivari
48267,Bausch workshop
48268,Emánuel Moór
48269,Bösendorfer
48270,Roman P. Mochernuk
48271,George Clisbee
48272,George Henry Blake
48273,Érard
48274,Johann Georg Staufer
48275,"Stein, Frere et Soeur"
48276,Wakamura workshop
48277,Takechi Matsukawa
48278,John Broadwood & Sons
48279,Nicolò Amati (Cremona 1596–1684 Cremona)
48280,Mamadou Koyate (bridge by Djimo Koyate)
48281,Nathan Hicks
48282,Mr. Winterly
48283,John Jacob Niles
48284,Bobo Fing or Samo tribe
48285,Frank Eerens
48286,Mangkunegaran Gamelan Factory
48287,James Dodd II
48288,Giacomo (Jacob) Ertel
48289,Erard et Cie
48290,Johann Nepomuk Maelzel
48291,"William Darracott, Jr."
48292,Henri Selmer & Cie
48293,Paulus Alletsee
48294,Kim Kwang Ju
48295,Joseph Gagliano
48296,Theodore Berteling
48297,Dodd workshop
48298,Joseph Böhm (1786–ca.1850)
48299,Les fils de Gamil Georges
48300,Toba Batak
48301,Jong-Jin Hong
48302,Kyung Suk Park
48303,Richard Meares
48304,Isaac Fiske
48305,François-Louis Pique
48306,Henry Richard Knopf
48307,"John ""Kew"" Dodd"
48308,Frank Giorgini
48309,Franz Albert Nürnberger workshop
48310,Steinway & Sons
48311,Jean-Nicolas Lambert
48312,Christian Kintzing
48313,"Kao-Sheng Shop ""Lofty Sounds Old Shop"""
48314,F.E. Olds & Son
48315,Hermann Hauser
48316,Manuel Ramírez
48317,I Gusti Ngurah Togog
48318,Ewe
48319,Latin Percussion
48320,Pearl Musical Instrument Company
48321,Buganda or Soga
48322,Asmat
48323,François N. Fourrier Nicolas
48324,Henry Distin Mfg. Co.
48325,Toufighe Jahromi
48326,Johann Friedrich Boie
48327,Andreas Jais
48328,Carleen M. Hutchins
48329,Carolyn Wilson Field
48330,Reed Raphael Bernstein
48331,Louis W. Dunham
48332,Burritt Miller
48333,Rafael Bronstein
48334,Donald Blatter
48335,Thomas Coleman
48336,Wendelin Tieffenbrucker
48337,John Rose
48338,William Hyman
48339,Felix Stanislavski
48340,Nonggirrnga
48341,William Milhouse
48342,Richard Milhouse
48343,Dr. Abbas Magaji Ahuwan
48344,Thomas P. McLoughlin
48345,Diana Gannett Mizelle
48346,William R. Meinell
48347,Christian Frederick Martin
48348,H.L. Collet
48349,Matteo Sellas
48350,Mauchant frères
48351,Peter Wamsley
48352,José Massague
48353,Benito Sanchez de Aguilera
48354,Henry H. Prentiss
48355,Peter Marsh
48356,John Ashton Sr.
48357,"Josef Karl Anton ""Charles"" Felchlin"
48358,Barak Norman
48359,George W. Haynes
48360,Henry Keat & Sons
48361,Giovanni Battista Gabrielli
48362,Max Millant
48363,Alexandre père et fils
48364,Franz Lauter
48365,Richard Potter
48366,"Thomas Cahusac, Sr."
48367,Matthias Wörle
48368,William Whiteley
48369,Joseph Minot
48370,Klemm & Bro.
48371,René François Lacôte
48372,Joseph Benedid
48373,Pedro Fuentes
48374,André Augustin Chevrier
48375,Joseph Perschak
48376,Johannes Pugh
48377,Joseph de Frías
48378,Leandro Bisiach
48379,Joachim Tielke
48380,Benjamin Bradbury
48381,Carl Bechstein
48382,Castel
48383,Edward C. Twist
48384,"Buffet, Crampon & Cie."
48385,John R. Nickels
48386,Alfred G. Badger
48387,Nicòla Turturro
48388,Johann Wilhelm Oberlender (the Elder)
48389,Kenneth Lee Butler
48390,Elkhart Band Instrument Co.
48391,Peter Henderson
48392,Clementi Co.
48393,Richard Bilton
48394,Hawkes & Son
48395,D'Almaine  Co.
48396,Hermann Wrede
48397,Astor & Co.
48398,Steiner Söhne
48399,Jacob Anthony
48400,LP (Latin Percussion)
48401,Martin Cohen
48402,Emil Rittershausen
48403,Alexandre Pere & Fils
48404,Mamoru Ohashi
48405,Joseph Pons
48406,J. Pettex-Muffat
48407,Johann Bernhard Logier
48408,Muzio Clementi & Co.
48409,"Charles Francis Albert, Sr."
48410,C. C. Werner
48411,Andrea Amati
48412,Thibouville-Lamy
48413,Jean Louis Antoine
48414,Dominique Antony Porthaux
48415,Murari Adhikari
48416,Veit Langenbucher
48417,Samuel Bidermann
48418,"Babcock, Appleton and Babcock"
48419,Unknown Maker
48420,Fali people
48421,Hausa people?
48422,Courtois frères
48423,Charles Roth
48424,Thibouville Freres
48425,Thomas F. and Robert J. McIntyre
48426,Hartmann Bros. & Reinhard
48427,Elbridge G. Wright
48428,Johannes Cuypers
48429,Frederick L. Dautrich
48430,Frederick A. Saunders
48431,Plains Indians
48432,"Iroquois, North America"
48433,Heinrich Knopf
48434,H. Selmer
48435,William Till
48436,Oskar Oehler
48437,Rosario Mazzeo
48438,Eduard Kruspe
48439,Rudall Carte & Co.
48440,H. F. Meyer
48441,A. E. Fischer
48442,David Tecchler
48443,Jan Couchet the Elder
48444,Giosue Esposito
48445,Frederic Triebert
48446,Auguste Raoux
48447,Cabart
48448,Luis Ángel Colón
48449,Ferdinand Weber
48450,Sylvanus J. Talbott
48451,Soprani & Figli
48452,Conrad Graf
48453,Thomas Stanesby Jr.
48454,Ignaz Lorenz
48455,Wolfgang Thomae
48456,Luigi Silvestri/ Camisano Vincentino
48457,Wilhelm Hermann Heckel
48458,Joseph George Morley
48459,John Challis
48460,Charles Joseph Sax
48461,Thomas Appleton
48462,C.G. Conn Ltd.
48463,Hendrik Richters
48464,Bruce BecVar
48465,Angelo Mannello
48466,Hans Ruckers the Elder
48467,Ferdinand Hofmann
48468,Robert Nunns
48469,Küçük Izmitli
48470,Ngala people?
48471,Baule people
48472,George Astor
48473,Pau Reols
48474,Jordy Aixala
48475,Lachanal & Co.
48476,"Soprani, Inc."
48477,Frank Colbrun
48478,M. Busson
48479,Victor A. Pfeil
48480,Tairona
48481,Hiwi Indians
48482,Augusto Merciano da Costa
48483,Ustin Smolensky
48484,Efrain Vega
48485,Koji Tamura
48486,Hall & Quinby
48487,Brandon Rosser
48488,Fanfu Lou (Seal of Zha Youci)
48489,C. Ficinelli
48490,Charles Bertin
48491,"John Church Company, Ohio"
48492,Paquet
48493,Joannes (Jan) Ruckers
48494,Georg Wörle
48495,Trond Isaksen Flatebø
48496,Isak Nielsen (Skaar) Botnen
48497,Vincent Taylor
48498,Purevadavaa Baigalgav
48499,F. Besson
48500,David C. Hall
48501,Dampier
48502,Köhler & Son
48503,Leonardo Massarenti
48504,Leopold Uhlmann
48505,Pleyel et Cie
48506,Sächsische Ofen- und Porzellanfabrik Meissen (former Teichert Werke).
48507,Johannes Zumpe
48508,John Broadwood
48509,Jonas Chickering
48510,W. I. Seefeldt
48511,Johann David Christian Loeschhorn
48512,Wenzelslaus Schamal
48513,Franz Serpek
48514,Ernest Seltmann
48515,Erdmuthe Juliane Liebel
48516,John F. Stratton
48517,Pietro Borsari
48518,Giuseppe Presbler
48519,Pajot
48520,C. A. Zoebisch
48521,Gustav Eschenbach
48522,Johann Friedrich Wilhelm Wernicke
48523,August T. A. Knochenhauer
48524,Charles Pace
48525,Johann Samuel Stengel
48526,Gautrot-Couesnon
48527,Mayermarix
48528,Oscar Schmidt
48529,Ferdinando Roth
48530,Johann Heinrich Gräbner
48531,John Crang
48532,Jean Henri Naderman
48533,Jean Goermans
48534,Corneille Charles Emanuel van der Does
48535,B. Schott fils
48536,Johann Adam Heckel
48537,August Jehring
48538,Calixto Rafael Rivera
48539,Louis M. Condax
48540,Johann Anton Stauffer
48541,Matthias Humel
48542,Jean-Baptiste Voboam
48543,Benjamin Banks
48544,Wilhelm Leberecht Schulz
48545,Pierre Piatet
48546,Melchior Gomar de Vries
48547,Jeremias Franciscus Verhoeven
48548,Franz Leibelt
48549,Courtois & Mille
48550,Giuseppe Pelitti
48551,Johann Wilhelm Haas
48552,Anton Kerner
48553,François le Jeune
48554,Martin Vanlo?
48555,Ulan Baran
48556,Clair Godfroy aine
48557,Renault & Chatelain
48558,Louis Guersan
48559,François Lorée
48560,Carl Theodor Golde
48561,Miksa Pliverics
48562,Willis & Goodland
48563,Boston Musical Instrument Manufactory
48564,C.G. Conn
48565,Giovanni Battista Bizaro
48566,Louis Lot
48567,Friedrich Gabriel August Kirst
48568,George B. Stone and Son
48569,Antoine Courtois & Auguste Mille
48570,William Trayls
48571,Ferdinand Zogbaum
48572,Charles G. Christman
48573,Charles Martin Crandall
48574,William S. Haynes Co.
48575,Max Kneer
48576,Edward Baack
48577,William Henry Potter
48578,Christopher Gerock
48579,Jehring
48580,John C. Haynes
48581,Pond & Co.
48582,Edward Riley
48583,Chabrier Peloubet
48584,Theodore Berteling & Co.
48585,Goulding D'Almaine & Co. (probably James Wood)
48586,Friedrich von Huene
48587,Wood & Ivy
48588,Valentin or George Richard Metzler
48589,John Wicks
48590,Stanley Toulson
48591,Carl Fischer
48592,Clinton & Co.
48593,Badger & Monzani
48594,John George Klemm
48595,Monzani & Co.
48596,Jabez McCall Camp
48597,Allen R. Jollie
48598,Albrecht
48599,Meacham & Pond
48600,Jean Francois Martin
48601,"Goulding & Co. Probably James Cowlan, Liverpool"
48602,Frederic Eleanor Godfroy
48603,George Astor & Co.
48604,J.A. & W. Geib
48605,William Roennberg
48606,Ron Fasand
48607,Meacham & Co.
48608,Horstmann Bros.
48609,Unknown Makers
48610,Adler & Co.
48611,Goulding & Co.
48612,"Nishimura Instrument Co., Kyoto"
48613,Soko Kurachi
48614,Alberto Olmi
48615,Horace Meacham
48616,Hugh Cottier
48617,George Denninger
48618,Myer Harms
48619,Fred Gretsch Manufacturing Company
48620,Frederick Riley
48621,Benjamin Ferris and Simon Giffin
48622,Ferris & Giffin
48623,Max Freyer & Co.
48624,Barwe people (?)
48625,Alexander-François Debain
48626,Claire Vanderplank Samstag
48627,Edward or Frederick Riley
48628,Kurt Scherzer
48629,A.P. & M. Co.
48630,Ch. Denis
48631,Gebr. Ludwig (?)
48632,George Bandele
48633,Franz Losschmidt
48634,Joao Vieira da Silva
48635,C. F. Martin & Co.
48636,"Everhard Wunnenberg, Sr."
48637,Stewart & Chickering
48638,Gebruder Alexander
48639,Johann Ulrich Eberle
48640,successors to Theodore Berteling
48641,Almon Kincaid Virgil
48642,Gilbert Nigout
48643,Bambara people
48644,Forquin
48645,Billy Reed Hampton
48646,Francois Nicolas Voirin
48647,Gerard J. Deleplanque
48648,Antonio Giacomo Zanna
48649,Garion
48650,G. Kaneguissert
48651,Rudall & Rose
48652,John G. Pike
48653,F. van Cauwelaert
48654,William Crowell
48655,Schuster workshop
48656,John Hale
48657,Filip Gereci
48658,Chappell & Co.
48659,H. Grenser
48660,John Preston
48661,A. Abbate e figlio
48662,Alan Albright
48663,Thomas Collier
48664,Cook & Read
48665,Henry Eisele
48666,Hohner
48667,Vencel József Schunda
48668,F. Beale & Co.
48669,Victor and Auguste Mustel
48670,Taylor & Farley
48671,Adam and William Geib
48672,Ernest Vogt
48673,Hy Kloc
48674,Arthur Quentin de Gromard
48675,José Tárrega Peiró
48676,Christian Nonnemacker
48677,Jean-Louis Tulou
48678,"Johannes Florenus Guidantus, Italian"
48679,Loud & Brothers
48680,Georg Henrich Scherer
48681,Carlo Antonio Testore
48682,Victor Fetique
48683,Alfred Joseph Lamy
48684,Veljko Janevic
48685,A. F. Kochendorfer
48686,Giacinto Riva
48687,Marvin Mattelson
48688,Simon Unglerth
48689,Jan La Rue
48690,Johann Christian Schleip (1786–1848)
